"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Canada","CAN","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","10880.2665083777","11173.9261823278","11802.48045689","12443.9678820555","12884.6399700748","13182.8901467697","13677.7371357191","13894.3078740457","14167.0934507908","14348.6206409695","14406.6134319866","14400.3851926137","13865.1291799449","14071.3377174762","14474.4275724905","15045.4179994774","15406.1443979273","15793.7237433206","16233.2998611183","16488.3978045827","16464.339363508","16079.9973121287","16135.8552143757","16256.0127170733","16543.9134647156","16741.0688680116","17058.8506632079","17715.9032075485","18050.433702233","18608.9884316837","19185.796789699","19434.7849057396","19993.8672003615","20358.6365431821","20787.1355960358","21399.9373013251","22073.3403086624","22824.8226014001","23254.0782756775","23008.940842905","23570.5765269349","23873.3956936973","24063.8747889074","24437.4524498452","24817.6989526538","25201.354183224","25442.1384969614","26064.8390724016","26372.6989765709","26401.6707776648","24482.6770101172","25592.7354056271","26412.7665733596","26096.9384945739","",
"Central Europe and the Baltics","CEB","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3502.61839906788","3723.74093391966","3817.90029346049","3957.21888049757","4093.26587600887","4236.80942419741","4435.13373537007","4692.59346282892","4917.73928599289","5219.85797065585","5471.20142961935","5794.37977490124","6215.49252640895","6531.53149629134","6379.48359910162","6453.3752097657","6601.08652763053","6653.37527986835","6617.53687015882","6803.98576412308","7086.3078593084","7403.25435212731","7860.59490516242","8286.31587892829","8587.33964771612","8339.69989209935","8950.12451717662","9378.13115591161","9345.05305207591","",
"Switzerland","CHE","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","27868.075544761","29042.0674058834","30388.6370951063","30997.8666741881","30681.4842574423","29797.6474074858","30288.0048169961","31311.716151816","32003.9743301642","32346.7619249932","33065.0241867245","33201.3132879688","33091.1039886233","33364.1694557131","33783.0103167412","34352.5394182311","35131.630428899","35956.7368144974","36455.3050017585","37075.8184144163","37275.7983682626","37482.9833814071","37245.8613725493","36771.0735998664","36923.9562290213","37001.7631667297","37388.0441746259","38059.3762860373","38834.1853656963","39477.3913375876","40139.764599476","40833.0812214421","40682.0059830484","40571.1731503943","41043.8187488448","41319.6593686861","41686.2573769553","42194.8578792664","42292.3980716277","42415.6805339601","42762.5673533694","42886.8667060067","43367.6505442392","43840.4862734446","43738.0429403185","44306.9103920714","44541.9770580605","44637.0775781752","44603.002947562","44823.3900628243","42999.2772892985","43441.72877392","44877.8583195445","45240.3378187605","",
"Channel Islands","CHI","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","2064.02666677584","2137.56587761002","2179.77166863029","2226.28485066148","2169.61673710429","2126.52640156546","2323.0081223549","2358.71102392725","2406.15137088624","2489.48879933429","2433.45175255771","2708.46231476865","2870.15686251523","2638.55255702411","2122.45715095452","1850.8369386703","1826.98422899501","2087.25875295377","2210.80810041028","2319.59480648119","2443.78788239731","2730.60717972587","2294.13617930595","2130.99352947583","2112.47910805539","2060.10134027116","2132.23612106845","2250.38369273874","2369.79050328765","2567.64198005171","2580.53690416387","2763.10404510963","3093.84787003724","3272.35493281399","3487.00397871216","3773.66033311553","4071.65416537764","4318.90885216315","4498.32142971471","4396.60313859637","4521.42584482543","4559.93048790629","4630.40359933751","4763.47041403544","5125.64123100701","5469.68292620106","5807.08061258197","6123.76916506207","6256.57616994078","6162.65106984261","6795.84372407518","7349.09980366388","7742.25201310432","8078.8835687179","8188.13660853335","8298.85744037825","8469.86193054252","8632.95759844477","8800.91849534873","8724.86091163759","8006.04299473289","9631.83702612252","9734.08036746651","9209.89703749578","9256.49598571105",
"China","CHN","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","559.725444585338","618.719946689774","649.530405054511","687.587269374618","746.105376898996","826.946252980389","880.134843143289","955.872848066736","1010.29381505154","1087.30484807603","1201.84066655461","1319.07055523556","1494.62083883868","1619.47932819679","1774.61761906749","1972.97025095808","2257.42877889591","2449.54831784455","2650.40116368036","2876.67634511188","3111.57733727258","3387.30326753543","3675.7795108406","3963.11619368469","4173.65995460491","4050.83369006802","4578.9428350316","4647.9634911987","5101.98971459392","5362.64080906814",
"Cote d'Ivoire","CIV","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933.527278325631","947.434227417768","969.542493109341","908.562156322187","975.334214846241","996.443593645028","1071.97159680623","1184.44859220177","1224.36703092235","1261.37703507857","1301.10971756233","1324.83846412782","1310.10396288449","1345.469184039","1372.0627457523","1474.28401741623","1475.08359519961",
"Cameroon","CMR","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","650.150742777015","648.862251372259","656.665327619184","660.608786214803","664.168919031865","645.729417092518","648.218854811518","547.686449185815","592.862777008708","587.924643193661","580.086690597016","616.983873322185","591.106190814826","571.78555580954","608.112638948313","692.168482083874","625.085296102825","729.309183289427","788.572988482441","824.36392454763","684.212691765246","783.37081974736","872.09313822936","848.09258650586","829.926106856973","852.446367763442","1026.43459960329","1041.29303592117","891.445001354811","750.241476341662","712.980593238919","675.772586273998","591.93933774478","667.772864300798","677.989697185786","663.639651350129","681.253175735645","715.142437403933","740.562120984498","764.91960494338","798.741245279465","818.027103898498","827.778290558052","860.784259565844","886.46797393446","909.166496853576","907.527833781276","901.099615301395","922.276071211641","937.299326401654","925.583786380761","929.684606917353","950.594728957641","977.353311149473","1002.19300212439","1033.77227798701","1027.40912721257","1045.64998128265","1069.18184314057","1081.99132536778","1055.60140447701","1076.57915569432","1093.62776757505","1093.61619410252","1095.67141643567",
"Congo, Dem. Rep.","COD","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","344.261425077864","342.699850472703","334.129203163916","314.780635785511","291.661430244013","300.875794577295","274.664309836614","269.294555275101","258.844239543944","226.117604919568","271.446534707033","275.700092683703","286.088874206902","289.996080930032","294.037226791724","298.136609820786","299.113962159647","301.785423513638","301.233575877839","299.655298283579","298.868260547041","301.494541807024","298.466508646391","298.556474493294","298.746585888559","302.3972910389","305.098120486502","297.126667942149","294.35971244691","301.975431410792","301.643917933264","303.7772906372",
"Congo, Rep.","COG","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","733.570530248044","707.621940251875","631.145129588483","559.604384260037","554.597437926408","541.040882811681","482.648037033929","448.301400194013","494.015877002189","538.307640597758","549.585972109691","526.65523317101","506.372327469672","481.613656645335","450.664456279302","445.367213443261","513.252085751807","436.584070025984","480.301027537356","414.78586439562","487.325581238156","569.441747542596","820.370024325581","666.462417983291","696.787350780642","702.309535071969","635.594895272869","625.490094800834","609.786658530218","594.839121966342","539.539272831096","605.024371352721","455.697241172516","503.673205716876","583.271013792137","673.655414488916","748.974484766612","724.625732589752","398.35345189049","746.447111206329","700.232945883897","826.185420086955","596.515130772497","647.23600749157","671.952026462175","752.320376071991","772.352548394207","800.697348481792","844.802919068924","831.261593814568","809.969543359321","829.541193251246","823.468103237167","803.388575915485","865.685736515287","963.983895134965","941.089442267213","688.540137580434","714.238457374916","795.63530993938","712.903696644694","776.082917526638","795.589328614241","814.625676784048","847.016698396539",
"Colombia","COL","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","1489.17582480768","1542.84144638104","1612.15589057923","1639.5080646836","1747.24011719206","1659.94160683489","1727.10370537259","1714.89328754073","1780.05160168284","1864.59345764471","1933.01413052009","2031.17859546222","2099.88106586972","2151.85724306336","2230.92617667936","2246.64070027559","2351.54093241267","2392.87862719865","2535.94592450575","2586.66580453702","2639.88821453458","2654.91377682283","2632.53753190102","2583.01799669464","2596.26595917911","2588.42792834854","2617.56213621659","2661.10884305928","2704.64293440238","2735.27749406215","2760.12864557985","2747.73912273432","2775.59368911368","2886.68412034239","2997.95415931191","3101.3577571207","3077.14624542593","3095.31298635203","3015.81980306059","2803.91122129292","2813.44567420685","2812.44366839051","2824.91458359293","2864.50515737328","2931.79623708838","3019.18153611792","3169.19408790149","3334.35531188561","3430.03796910894","3448.22871904141","3581.53715743258","3738.28349178133","3909.48756738945","4051.75326587082","4186.37600383173","4278.67176949557","4303.58907439457","4328.68867794349","4387.35054060082","4485.10932424782","4199.77041750838","4765.60938454264","5223.70349460851","5185.09958518261","5211.51787870994",
"Comoros","COM","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","1026.16618030989","1052.11780494044","1064.90465306554","1067.66302893997","1081.50731942238","1080.89913606306","1072.98251976212","1065.60156891053","1088.73332952312","1050.31009319567","1098.24845874041","1005.72739056574","1057.54245550939","1064.86195282712","1004.47217746747","1042.83262849558","1019.7976613024","1046.59647621556","1028.98680523594","1038.07688786007","1008.08400557993","1041.08411002678","1066.14723378242","1066.03170743506","1078.44097030612","1116.51481324765","1075.02166137847","1054.45388427099","1080.93517259063","1124.42261925959","1114.42613891568","1178.57934838419","1230.92482179905","1276.81136439919","1264.15405080931","1240.33736334406","1245.1305624657","1263.56205919513","1257.43561728743","1295.11984797534","1319.41681772584","1348.06720614098","1335.16340643533","1364.5061002894","1401.87714082709",
"Cabo Verde","CPV","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1843.3008754164","1854.36376494481","1945.56877337517","1907.76985817103","1943.57528196944","2006.52818610208","2041.16833872173","2067.56448235853","2130.02395872415","2302.06993299737","2611.57289046742","2721.05995250123","2827.64650581173","2435.30196082713","2670.41893260725","3019.2031245975","3009.72311557865","3267.33729417924",
"Costa Rica","CRI","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","2539.98277670972","2877.86533427314","2797.71728382164","2902.76780009842","2949.48246309493","3402.60871949018","3300.47647868128","3369.62222966928","3472.10962700849","3525.57232762676","3767.25759768826","3710.05065957567","3781.85324835843","3839.09270488521","3932.75059555665","3916.2314782765","3974.87109112529","4399.67164797887","4642.09277807318","4626.63718325758","4420.78843298341","3934.91373296135","3461.15138622426","3555.86883270285","3710.04512421313","3764.78916609099","3856.57332041191","3896.0345074259","3878.68182823194","3976.10967224133","4037.56028599409","3898.63833025172","4167.59202060327","4450.80173799746","4567.33098588776","4557.4803940841","4529.01416484701","4640.57215666673","4747.2298648314","4730.88485360817","4684.79384032178","4709.76918244347","4888.83406422211","5048.70110654476","5102.09671937258","5271.04559071144","5465.87835642867","5806.0957075769","6068.79925628398","6004.57457411296","6279.87939379161","6630.8806802034","7029.44863803804","7084.19619466702","7346.28945500878","7608.50278899777","7814.68709662843","8171.23250291829","8255.49208192449","8325.04622906882","7694.03931777863","8293.81974841286","8471.99593985643","8854.18514572388","9160.49019049413",
"Caribbean small states","CSS","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","1638.78206907852","1748.59788686548","1803.87778763679","1839.56003685984","1834.69559013203","1985.450773435","2071.94527174697","2235.4276893981","2369.20941421416","2385.43646550688","2251.51901686226","2677.86815606207","2915.06621576265","3056.41188508571","3283.62714774023","3212.05030765551","3215.61927173957","3249.19521081014","3292.59326684294","3312.62196596183","3065.84812299556","2729.89275041675","2228.50454262499","1966.09401187376","2068.87330328953","2091.74646070343","2166.44038443361","2209.29826231952","2243.29450081378","2349.99528373147","2391.16310491849","2474.75319760912","2519.97943199836","2668.59334309058","2702.60416592641","2707.09383449773","3209.0455282243","3255.20630945886","3196.46317030869","3224.28073858367","3476.69390631375","3524.08959009918","3638.26006658458","3827.69956507937","4007.57587079921","4306.30776851397","4488.468858543","4570.92068905876","4682.16659465151","4652.1036038379","4258.00086439798","4164.88600239756","4274.94937578255","4420.69919887154","4442.85883899827",
"Curacao","CUW","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13405.2751179168","","","","","","","","","",
